id,address_comment,address_name,article,article_warning,text,text_warning,warning,full_address_name,name,lat,lon,type,text_query,city,y_coord,x_coord
5496,,"Авиационная улица, 71 к3",,,,,,"Москва, Авиационная улица, 71 к3",Школа №1210,55.807202,37.452347,branch,школа,msc,6.146181473787247,-10.384932024627904
5497,,"Алтуфьевское шоссе, 80",,,,,,"Москва, Алтуфьевское шоссе, 80","Арфа, торговый дом",55.894422,37.588169,branch,тц,msc,15.857178988761708,-1.8564372400111684
5498,,"Открытое шоссе, 24 к7",,,,,,"Москва, Открытое шоссе, 24 к7","Школа №1246 с дошкольным отделением, Школьное отделение №1035",55.820156,37.754065,branch,школа,msc,7.588459593010236,8.56045684056828
5499,,"улица Беговая, 22",,,,,,"Москва, улица Беговая, 22",Центральный Московский ипподром,55.779281,37.559893,branch,достопримечательность,msc,3.0375113608545985,-3.6319358734294322
5500,,"Алтайская улица, 10а",,,,,,"Москва, Алтайская улица, 10а","Школа №1516, г. Москва",55.818936,37.807766,branch,школа,msc,7.4526265688446465,11.932432734068787
5501,,"улица Знаменская, 12",,,,,,"Москва, улица Знаменская, 12",Школа №1080,55.801704,37.720455,branch,школа,msc,5.534043668868957,6.450027861542507
5502,,"улица Палехская, 137",,,,,,"Москва, улица Палехская, 137",Школа №760 им. А.П. Маресьева,55.8772,37.711547,branch,школа,msc,13.939685792087742,5.89067934465374
5503,,"Енисейская улица, 32 к3",,,,,,"Москва, Енисейская улица, 32 к3",Школа №1095,55.872542,37.670719,branch,школа,msc,13.421066158339737,3.3270192968972445
5504,,"улица Печорская, 18",,,,,,"Москва, улица Печорская, 18",Школа №1558 им. Росалии де Кастро с дошкольным отделением,55.866289,37.657185,branch,школа,msc,12.724860560114243,2.4771961820504242
5505,"1, 3 этаж","Большая Серпуховская улица, 27",,,,,,"Москва, Большая Серпуховская улица, 27","Консультативно-диагностическое отделение, НИИ хирургии им. А.В. Вишневского",55.72458,37.627085,branch,поликлиника,msc,-3.052750929723075,0.5871653898116094
5506,,"улица Ротерта, 5",,,,,,"Москва, улица Ротерта, 5","Школа №1537, центр образования",55.8744,37.723809,branch,детский сад,msc,13.627934998806028,6.660631236629462
5507,,"проезд Карамзина, 13 к3",,,,,,"Москва, проезд Карамзина, 13 к3","Школа им. Н.М. Карамзина, Петербургский корпус",55.592608,37.5407,branch,школа,msc,-17.74593382497704,-4.837097245770691
5508,,"Соловьиный проезд, 16 к2",,,,,,"Москва, Соловьиный проезд, 16 к2","Школа №1103 им. Героя РФ А.В. Соломатина, корпус №8",55.605864,37.554437,branch,школа,msc,-16.270083373586978,-3.974527474676462
5509,,"Филёвский бульвар, 3 к2",,,,,,"Москва, Филёвский бульвар, 3 к2","Протон, образовательный центр",55.764824,37.491272,branch,школа,msc,1.4279025395467912,-7.940765616927392
5510,,"Новгородская улица, 6",,,,,,"Москва, Новгородская улица, 6",Лианозово,55.892572,37.580623,branch,школа,msc,15.651200190031402,-2.330263558715861
5511,,"улица Писцовая, 7а",,,,,,"Москва, улица Писцовая, 7а",Школа №1164,55.797333,37.574297,branch,школа,msc,5.047384486618571,-2.7274839738258683
5512,,"Камчатская улица, 8",,,,,,"Москва, Камчатская улица, 8",Школа №1598,55.827964,37.817718,branch,школа,msc,8.45779158986879,12.557335330696878
5513,,"улица Павла Корчагина, 13а",,,,,,"Москва, улица Павла Корчагина, 13а",Школа №1503 с дошкольным отделением,55.818698,37.659595,branch,школа,msc,7.426127998439425,2.628524225002967
5514,,"улица Архитектора Власова, 19а",,,,,,"Москва, улица Архитектора Власова, 19а",Школа №1205,55.676865,37.554414,branch,детский сад,msc,-8.365166182806991,-3.975971684126463
5515,,"улица Яблочкова, 10",,,,,,"Москва, улица Яблочкова, 10",Школа №1236 им. С.В. Милашенкова с дошкольным отделением,55.8174,37.582451,branch,школа,msc,7.2816106032154915,-2.21548029523703
5516,,"Открытое шоссе, 29а",,,,,,"Москва, Открытое шоссе, 29а",Школа №1246 с дошкольным отделением,55.829117,37.76136,branch,школа,msc,8.586165120515117,9.018522217301042
5517,,"3-я Владимирская улица, 26а",,,,,,"Москва, 3-я Владимирская улица, 26а","Московская международная школа, подразделение дошкольного образования",55.755091,37.786398,branch,школа,msc,0.3442550591009823,10.590700347506948
5518,,"улица Кржижановского, 30",,,,,,"Москва, улица Кржижановского, 30",Школа №7,55.675142,37.57923,branch,школа,msc,-8.556997983868225,-2.417732423886019
5519,,"Уланский переулок, 8",,,,,,"Москва, Уланский переулок, 8",Школа №1284 с дошкольным отделением,55.768078,37.638451,branch,школа,msc,1.790195013768862,1.3008560950351504
5520,,"Первомайская улица, 59",,,,,,"Москва, Первомайская улица, 59",Школа №1290 с дошкольным отделением,55.79377,37.793211,branch,школа,msc,4.650686810963101,11.018500018324001
5521,,"улица Глебовская, 10Б",,,,,,"Москва, улица Глебовская, 10Б","Богородская, школа №1797",55.811873,37.715032,branch,школа,msc,6.666242962773701,6.109508443025394
5522,,"Измайловское шоссе, 60",,,,,,"Москва, Измайловское шоссе, 60",Школа №1362,55.780164,37.738616,branch,школа,msc,3.135822654648216,7.590387948909794
